도로명주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),96.0,1402.0,1513.0,1652.0,1705.0,2048.0,2574.0,2794.0,3175.0,2417.0,3073.0,5.0,70.0,440.0,20221118
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),96.0,1644.0,1697.0,1817.0,1937.0,2237.0,2552.0,2740.0,3146.0,2571.0,2982.0,5.0,93.0,567.0,20221118
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),96.0,1731.0,1696.0,1694.0,1729.0,1888.0,2161.0,2243.0,2433.0,2183.0,2412.0,5.0,76.0,670.0,20221118
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),96.0,1853.0,1742.0,1777.0,1739.0,1878.0,1945.0,1960.0,2493.0,2233.0,2183.0,5.0,78.0,450.0,20221118
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),96.0,1840.0,1804.0,1849.0,1795.0,1778.0,1909.0,1905.0,2031.0,1782.0,2072.0,5.0,80.0,375.0,20221118
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),222.0,2350.0,2398.0,2460.0,2506.0,2769.0,2898.0,3045.0,3118.0,2485.0,3115.0,5.0,156.0,1103.0,20221123
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),240.0,1920.0,1872.0,1951.0,1944.0,1935.0,2010.0,2027.0,2202.0,1958.0,2219.0,5.0,93.0,1021.0,20221123
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),228.0,1755.0,1725.0,1782.0,1765.0,1982.0,2056.0,2168.0,1941.0,1534.0,2174.0,3.0,78.0,1285.0,20221123
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),270.0,2047.0,2183.0,2368.0,2489.0,2592.0,2630.0,2734.0,2843.0,2517.0,2695.0,5.0,149.0,1122.0,20221123
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),234.0,1528.0,1536.0,1731.0,1804.0,2182.0,2616.0,2842.0,3122.0,2337.0,3120.0,5.0,82.0,1051.0,20221123
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),276.0,1622.0,1655.0,1839.0,1951.0,2225.0,2515.0,2658.0,3075.0,2485.0,2833.0,5.0,96.0,1141.0,20221123
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),240.0,3598.0,3799.0,3739.0,3729.0,3976.0,3984.0,3998.0,4414.0,4122.0,4056.0,9.0,255.0,1285.0,20221123
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),90.0,1467.0,1602.0,1619.0,1648.0,1766.0,1938.0,2039.0,2309.0,2041.0,2134.0,3.0,66.0,347.0,20221208
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),90.0,1664.0,1624.0,1714.0,1652.0,1613.0,1744.0,1832.0,1955.0,1725.0,1945.0,5.0,67.0,281.0,20221208
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),90.0,1358.0,1421.0,1480.0,1568.0,1866.0,1865.0,1949.0,2095.0,1850.0,2193.0,5.0,58.0,296.0,20221208
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),90.0,1762.0,1917.0,2103.0,2349.0,2484.0,2552.0,2545.0,3109.0,2775.0,2618.0,5.0,134.0,328.0,20221208
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),90.0,1279.0,1456.0,1552.0,1730.0,1958.0,2280.0,2394.0,2771.0,2218.0,2617.0,5.0,74.0,189.0,20221208
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),90.0,1587.0,1601.0,1795.0,1902.0,2276.0,2645.0,2777.0,3082.0,2502.0,2992.0,5.0,93.0,323.0,20221208
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),90.0,1786.0,1712.0,1742.0,1754.0,1872.0,1884.0,1933.0,2277.0,1964.0,2097.0,5.0,78.0,268.0,20221208
